frame,id,x1,y1,x2,y2
2,57,333.46439077607204,170.61747751437716,351.9650584616933,192.9709770306256
2,59,575.4026744722653,222.11741069337626,597.9098497385464,246.0103453479478
2,60,635.0411930283732,226.77951207415023,654.8508172043328,246.50333687723526
2,61,661.4108243082178,238.8955763173069,682.5960669812431,262.7575521227026
2,62,653.3915712343132,221.4658915044574,668.3297076974089,242.41387808340255
2,63,639.7733999270876,165.27651682616764,657.8491993021933,183.08894352513482
2,64,227.58743006135748,46.668576610995515,244.1961660007439,63.675325566095125
2,65,296.3089677095115,219.60312171154675,327.32167277184504,237.39834522487232
2,66,318.13187448305365,227.73086911980255,335.23458278507997,248.41104206953221
2,68,182.03368095915098,36.206576208656585,204.96544579827898,56.16724008514981
2,69,312.3862718119572,188.99022597133586,327.5227458630673,207.170365151376
2,70,657.7239138860989,382.73901388041406,678.7394966332807,403.82092715655375
2,71,604.1093292887778,164.7144287224055,625.6060177457388,179.31174011802176
2,72,319.7900550643094,255.4800789473855,337.81955840885263,274.46969844232524
2,73,263.4969167693764,179.22714564732962,281.9109796205492,199.1368146131192
2,74,140.27233359315719,171.92651543560146,161.0612496299168,191.62892333399947
2,75,540.1486424118121,303.8473546465978,563.0217708680883,323.7246111154872
2,76,190.91446356240135,104.35538565937578,216.65411375349137,125.20295645266383
2,77,322.1809440424511,207.33841950135619,337.7544676716152,229.74393636317194
2,78,425.32668122285713,171.23177417606323,443.9043767115721,191.04849701047618
2,79,195.1845663267304,161.12580757924485,213.6951593134581,180.04509665261799
2,80,250.4920336624714,181.25154546477037,271.72139216553654,201.29967898159825
2,81,647.2165773263707,381.9550818963857,669.8234049711524,401.29076855806875
2,82,82.20269279755215,25.16432408861132,92.91973163494818,46.411406209741614
2,83,409.6517498812965,257.05399922889717,431.11478623314207,279.3880021898884
2,84,671.1801713187473,235.65200056418317,688.9650580801274,259.40586905801746
2,85,156.3094141104554,123.90489019597246,168.5521681993463,143.94129925723357
3,1,307.9008789486702,326.5789309479464,329.45178310932585,348.4179669488888
3,2,338.7780877559554,356.930475342127,362.2716504015125,377.997616592074
3,3,259.9192226611692,239.1849013785365,280.9698703405978,258.5905885864631
3,4,341.2767584873016,237.08441057229095,356.32582745089485,252.51298849016902
3,5,325.39323133372034,374.97970865668515,343.2618877968383,394.67993376855486
3,6,562.1843699992601,268.2543805622284,581.425201390423,288.09818353204804
3,7,591.854443451063,239.43048834143408,607.510059249294,256.6266211251838
3,8,462.1054280317621,312.8833860369226,478.3507065723101,335.3108456316659
3,9,502.0372398079868,332.7525592193471,525.8398794973689,351.18871888650244
3,10,632.5414644272385,331.6443906171557,656.8447528706621,349.8230463981247
3,11,264.555249324871,295.98889624679697,281.9293142673559,314.43479951641984
3,13,577.2288666601993,275.7170100885257,599.0067620704782,294.2096327790643
3,14,513.4825814348035,232.82677065829233,533.4878605993266,248.41187919877282
3,15,548.2502444767158,228.70661772627878,570.0036060484274,251.23776796173613
3,16,536.1347445711243,303.04776837356775,553.1708811503364,325.4337476896941
3,17,404.6359118407266,308.7512516943865,428.31558468005574,329.2140254912656
3,18,276.28602041756557,295.19080236620835,296.2429734110174,311.095720771095
3,19,317.45213926001554,283.6032507532023,340.5173177014924,304.26071268205004
3,21,387.26677682307474,248.68494951392526,414.42239200014757,268.00529766553734
3,22,456.07789273809556,224.23750626405854,467.34918147811857,239.73622815705
3,23,242.14413655520212,189.8167380445745,258.5914260070955,211.8326975476267
3,24,270.95417167996914,138.79052736960557,286.8507539744911,155.10947801886837
3,25,480.77129902732196,200.29143771833213,505.1684331433494,222.3839138182088
3,26,670.5306594436344,292.33761768292464,691.1085639593603,304.78316477003295
3,27,220.7316691576002,134.36205444494968,233.2401025092858,156.2645577361107
3,28,239.56175217263558,157.04082703482013,257.17769512450184,178.91870171451248
3,30,296.9863958725662,135.9577724534165,317.02737067165873,150.13547821965585
3,31,370.323500870539,359.7155656862718,389.421624426204,384.51393990563497
3,32,276.8624440506134,227.07610559113044,294.9813179665307,244.07017949028744
3,33,159.53185499382778,170.22972001120866,172.61144081267906,186.32527654687343
3,34,488.7184711060108,197.43821014529988,511.99364003596503,211.78878928157505
3,35,655.7670749923597,272.6421292380173,677.9943210598927,290.85348100716783
3,36,474.58741154945284,364.1630585839356,499.5154056235208,390.28149315248425
3,37,255.03819760219932,165.7458752950758,273.5433304556906,182.69037709712168
3,39,530.6055374846087,285.00348567019665,549.2402155738879,305.9262253751249
3,40,620.7685425537181,312.95415953272277,643.214277808501,336.46325065370047
3,41,430.3470465744164,200.55012452690062,455.7681865771988,224.30183559475546
3,42,359.3876789216487,252.36783893070398,376.6277105063162,271.8594221656645
3,43,466.5096608134434,193.05252825423537,483.7020259943357,210.41511207565884
3,44,432.252354840056,366.64192804522014,452.08620745348543,379.8495589327254
3,45,644.6041229049358,335.88677885370464,660.5870967735101,356.67394714157575
3,46,274.2167058614611,194.0747614117673,295.77200969987996,214.99470821856076
3,48,258.4532352876684,207.01765110227103,279.17271080540917,229.67723076282175
3,49,287.2258369625578,191.4946539518035,303.08860723860664,208.93319209831694
3,50,314.7321213769309,365.9473150085691,333.5113008165114,385.72115750982
3,52,619.1260434880044,205.3251751433269,638.9143469642096,225.24481542234537
3,53,372.4551975381543,248.83908489016727,388.01289847860215,273.7851029254339
3,54,155.81325849970798,191.29535474894158,173.7140269281067,212.59568761535186
3,55,302.6562606483114,252.2650135306563,318.350782633645,266.25609026488485
3,56,321.8722089084929,256.04774437704464,342.7060992226046,277.30946646666297
3,58,644.0246981482902,211.72967791734172,662.3542366840829,227.63983710373174
3,59,582.1428428963588,225.3095509524072,594.07431208391,243.05007984677127
3,60,630.533850508386,228.7630550779863,656.0815964722669,241.87208081532447
3,61,657.6408636410296,240.99988504684072,679.9437840383953,260.06546590578864
3,62,646.7028922368484,223.7215496533974,671.6608159693395,241.52168246962103
3,63,640.7943638991183,172.7276444269851,657.0589393881821,188.9306273172909
3,64,233.2307526968772,44.8673405713224,248.5630440623538,63.06816289949222
3,65,297.6059705395388,217.94254135396355,327.1747999406128,236.79997109043848
3,66,319.2072359610948,227.34379604674407,337.3183179971954,247.799381302054
3,67,79.16741783904921,51.598680642809214,103.56223191651162,71.05636641545378
3,68,185.19000039631135,43.36958952496526,202.2775747274262,51.64002006204238
3,69,305.0267688889045,189.02480527749674,331.77740647724784,209.50346344580672
3,70,662.8039447543581,383.16665300281835,677.1667664024479,403.57334736625455
3,71,601.2579458773399,163.4409704488379,625.5404099986532,180.41262584365532
3,72,318.6084539330559,255.91727336454153,340.0389593413937,276.4516584004972
3,73,257.9714904084697,178.37509325025184,280.97400175452157,200.02170185287952
3,74,136.50419939209198,174.09491536766782,162.13674534309598,188.66602236044315
3,75,543.5067683116629,300.87415269050143,562.3400153508544,322.143942758857
3,76,191.17190983910947,100.68214962747261,211.46328798570113,124.027355189235
3,77,317.7889012473623,208.88789298595975,343.1985185616982,230.29746347916014
3,78,423.5335694186052,165.68800888470855,440.96630166304243,189.18320143076454
3,79,191.6791792734743,163.55460086360586,212.68840694326732,186.7753319906263
3,80,245.48118878735295,184.58691129398161,275.1716794246566,204.18784058960193
3,82,74.26399912294889,27.26804785897092,96.40152461629059,50.23789961716104
3,83,411.0025066681313,255.6653010417755,434.90608701979244,270.10441573583233
3,84,665.0511493726651,237.24957802004076,692.1613296558339,258.02243895695074
3,85,151.85091776670123,121.62589915579407,170.5251339802115,145.82481696121624
4,1,308.1573596019907,330.4849572519674,331.396762155007,349.7030031728134
4,2,343.556475092349,357.3012097026105,362.2869356446783,379.0409738606257
4,3,261.20112334943434,237.5140560158786,279.44237169570465,263.1523064692573
4,4,337.4364368632721,236.86170664172602,361.4253921424512,258.75967606904385
4,5,323.00004966307466,370.31394519593,344.82505434245235,399.3925492612753
4,6,565.5173422222709,265.89754158916406,582.7685610720044,282.8698561687856
4,7,582.3118816038141,240.7426664178588,609.5375027369302,255.87851562349869
4,8,466.13072937136377,319.5408965759521,481.58935449196036,338.3146993509196
4,9,501.9619826293176,330.7920088063992,519.8375333970044,353.3808139354392
4,10,628.5303657165632,327.2516304327501,651.379096485761,345.944656283479
4,11,265.3405507962334,296.2160850437533,280.9992357044435,315.6472677858173
4,12,490.3061716362438,366.4198372526271,509.33448011726483,383.9368956829289
4,13,573.624596270025,274.41169248361143,599.0989654355124,302.0784934393497
4,14,512.245902124894,232.85399847960187,528.6451394807011,251.01444922528918
4,15,547.845912530685,222.78116429946198,566.3302928029702,245.9995096108153
4,16,535.6205587624684,307.66176107546625,556.6430426537031,320.30807311812816
4,17,406.6277718692114,309.1264702363809,426.2414010521217,332.42546323512283
4,18,275.02746482710234,289.4131443087433,300.04299436999275,312.9368095830044
4,19,315.86031417253054,285.67137039176475,339.49028363011837,300.9994417678264
4,21,389.8549997980984,247.5166199994647,407.94558898505,267.7442048559218
4,22,451.79278354387856,222.38103114458772,475.3537434960017,239.84756353763777
4,23,245.56069755210368,185.32302106006972,262.21113969620944,207.34978424952718
4,24,269.6507711705094,139.1854239282895,293.4868565318126,158.65821359305113
4,25,479.38060862688803,202.57918705853592,503.55023470694215,219.18279222996432
4,26,668.0465767869232,294.18544803579056,692.0706598458563,311.1964680865009
4,27,219.85716037268583,138.4517283271188,237.26543931191446,158.8022161683422
4,28,239.28250192674176,156.22821086039718,260.71541171805967,178.2370871898576
4,29,398.1768379928467,212.53683558403765,419.63487805246615,229.3046594378124
4,30,299.6754313260709,135.5395832216222,315.20254205197244,160.66703851153275
4,31,371.275952262889,357.8943110868648,387.6525563469294,378.1370096863929
4,33,154.47234257781454,173.69510508745148,174.9285503596339,188.5696443712897
4,34,489.0782235116602,197.86592605761598,505.34044297599536,213.16557863582534
4,35,656.9841946645968,272.72743479190603,682.8770614328309,291.80177158937795
4,36,476.43929860670846,366.7540535025924,497.95551461228297,387.84654080528475
4,37,255.3390032884082,163.06033046822543,277.9541841237245,177.16506197938944
4,38,556.3495002512927,361.87561367808047,577.3195945852775,378.2375419071399
4,39,524.3544015727772,284.52934387658934,547.6017069552374,305.7001460931832
4,40,623.8593873075051,312.08713029309405,643.1647400587387,331.9700295413632
4,41,433.9650435035853,199.7659952970715,456.47641595910034,214.74639152622782
4,42,353.1185127900654,249.08869477159706,378.80521571380234,270.47949035081814
4,43,466.0807708711245,190.28260429495708,483.85764329072185,211.05419752356875
4,44,430.8511438376759,361.99185674523096,454.0469534260545,386.9146863864088
4,45,639.0724731386234,336.8951910397215,663.2798655283012,356.8056896475678
4,46,274.9279118887246,196.18200343904726,296.9851534796477,217.2881837542776
4,47,263.67282045523535,222.6733196213066,282.9113833430936,242.06837721522234
4,48,257.66788709113496,205.49687079299733,275.63374941448365,225.73214285340734
4,49,290.24057480567376,189.23292787712757,301.45492614472494,210.67914656488824
4,50,316.46959950586484,368.3641444716784,334.76146715013283,385.12157080317274
4,51,313.81148552912276,213.74442410145375,329.4253987171839,234.5002656745607
4,53,372.1115997338593,253.43160403469244,394.35577626309794,271.6652057026173
4,54,152.43307022212852,190.81723517931079,175.49036405851038,211.1012266399001
4,55,304.5292634192129,251.90769228962475,322.8444006663409,272.24743457447676
4,56,327.1800876890459,255.5792477321784,344.5618094615655,276.45721447040216
4,57,332.7731646800236,166.38180509998887,351.40918261701944,182.82930734424312
4,59,579.2674025879066,221.64994290327587,598.4891450332237,248.11024221282057
4,60,632.9767166487579,229.22350364072264,651.7127579313825,243.97847295864764
4,61,659.3651783060047,240.57768034867416,683.5198416251268,257.14262515767837
4,62,649.8310295110795,220.61191088681196,665.5989633671688,239.22981062762844
4,63,634.7055579845982,167.87694960155355,658.0840664921802,188.08103870889025
4,65,304.48670893501287,220.81790091104702,324.6730299710755,238.04472657851574
4,66,318.9154153734475,225.84855636145818,343.59168698133044,246.1063015390237
4,67,81.72834115040278,48.932550304635065,99.4622292878841,69.24264568650875
4,68,182.35841951808115,34.251366282323566,202.97018591192395,56.89090413838525
4,69,310.21939130698166,184.60392996672644,331.26702917183485,202.36042439325445
4,70,655.3051502242919,382.2158282853925,683.1196145365914,408.4680249491919
4,71,603.1383347791967,156.14289332469548,621.4139558074261,182.8327984317431
4,72,317.87755437478916,256.9424182208836,335.8163353922215,281.04263956846034
4,73,265.3398095684098,177.21515157953974,286.33379921199355,202.09086009079928
4,74,140.2967690850219,172.04245154794097,159.23108329157444,191.70574899916136
4,76,192.4184103279345,103.77143682432599,216.05211123066758,122.98568876928633
4,77,322.4761943496111,208.26653926830681,346.5617750480628,227.3497420066518
4,78,431.06734004654487,170.28360636906112,446.0752187647906,185.89684360691533
4,79,190.9189244615839,165.16916827937075,217.27845941139043,187.29806525842585
4,81,648.4144766155713,385.46976012369504,671.7923552275927,400.4455367437942
4,82,75.51169154211202,22.00923242519847,94.76706900308199,49.557909022626056
4,83,414.54891135039776,259.9205074775284,434.2942902391875,276.92841901629566
4,84,667.9371290587768,244.47206021779658,684.4473809649813,258.58638077741807
5,1,309.84539526767225,333.15513734492623,332.64404374466216,342.48726567196576
5,2,340.1177028142394,357.53289205605194,356.0149672721221,377.314071249685
5,3,258.4964950199168,240.69614547791693,277.28810787717407,254.868922817848
5,4,336.90868465635185,240.00790173064806,360.6727660652738,252.70576593323952
5,5,327.16541231341404,375.3570200362816,337.3244698242325,391.00543894056125
5,6,563.2955703766171,267.6230080903451,586.3651764646226,281.17495218206466
5,7,583.5751615665445,239.52948225846578,608.610811002742,261.1402303509889
5,8,467.4350916191556,314.0019282118206,485.5387272327961,336.3348550301397
5,9,498.5190060706528,333.4881905925351,523.7059370240017,360.5745310083769
5,11,262.81470709257076,294.0772524263529,280.7986251654272,308.8476485906506
5,12,493.27634788635,357.88856752534997,509.2047093075165,382.6427033200614
5,13,581.1285093631618,280.03914570853067,600.5451142300883,297.90305140687224
5,14,508.73242166164107,230.80225045763822,529.3803843205363,249.13744853359987
5,15,551.9956420164538,226.3875833131004,571.366210106429,248.86501751797994
5,16,535.0923202534319,304.6531538285339,555.5203210726925,322.05546829343893
5,17,408.9019349927013,311.88510174579085,427.40503826456467,330.1665595306894
5,18,277.49987822538384,292.84623136988273,297.1540026935269,312.0321111342447
5,19,318.7469285660862,284.58961058358017,339.0962896225332,302.03978543392634
5,20,423.7318171918006,302.33551400775394,440.7805300571508,326.0570169163253
5,21,390.1429414212767,251.34616953270515,406.8852480072526,266.32772431180496
5,23,243.61510597277305,193.0224194198838,267.72728715136736,212.53911070535338
5,24,270.868485324546,137.6602316490744,292.7774109414919,158.82157778791662
5,25,482.78190369808937,202.06101586842766,506.1045829656481,216.7588784327481
5,26,668.1958762299864,296.73962399249314,689.4305176559448,311.22396095016023
5,27,215.01695647237915,133.46551104909116,233.46584826545524,151.6026255810335
5,29,400.53729033114723,209.7348949636328,414.2165010369103,226.85105933932888
5,30,300.41999524785575,130.65661500833315,319.2677647178461,153.74653836670367
5,31,369.0280808746261,357.58197631033653,393.24038801326003,381.4143261261382
5,32,281.9468940988533,226.81372221357574,298.6598368247193,246.4404465679469
5,33,155.69544047385355,165.17800550047278,173.8519973960963,186.93842108724948
5,34,490.99053529265376,196.48822425863835,510.3583583867583,218.6005887386085
5,35,658.1768052233201,270.4536575384455,681.7944244991186,293.014558418203
5,36,477.9002653790508,367.73743261730056,502.1004683017622,388.83355640004015
5,37,252.13398393260678,162.16273524321318,273.0681627554039,181.9674415887225
5,38,568.5622573352947,364.9551537382623,587.8033684792774,380.41193214876716
5,39,528.6636233708201,280.30319543037626,550.3033528365312,310.08136988025797
5,41,433.4672439966048,199.31931862120584,452.115223807065,217.8545378075198
5,42,356.91693030441246,248.6784762482116,377.48350819796207,271.8713231887456
5,43,464.7700207663667,193.5387196439323,487.25053036325755,209.3624490840019
5,44,433.07451620894926,357.1692824830339,448.9826834741102,377.49162277003734
5,45,643.8404437909941,336.543245957179,662.8014313304227,355.8893711273486
5,46,273.5123736079362,192.84148363573425,297.0435530327279,213.8582856899183
5,47,262.57943242862723,223.88745030969324,278.1462972555468,240.36515523226186
5,48,252.9691450283819,207.773400306776,275.1245897460292,228.33970943695238
5,49,285.0743021547363,187.92614706189275,302.89375275812796,209.26378790677884
5,50,315.76831779323663,364.1833941286603,332.4694872252914,385.962965175483
5,51,312.381079502665,215.65373236154394,333.0177817664032,239.37108955642964
5,52,623.3925466031455,207.09596469449102,640.570644480667,226.1233323042423
5,53,372.754130390455,253.73030005486547,389.396714561184,272.4796316592915
5,54,157.20816569965154,195.24354217988991,173.65606902506158,213.48358644922587
5,55,301.38818493202535,251.26866746913154,323.9641389102621,270.0719542129458
5,56,329.5235714402455,255.31741138464818,341.2404037350185,277.6183209547438
5,57,335.25391178325253,169.354195778998,352.9018894078335,187.21689347673245
5,58,644.6337158754765,203.5210746366278,663.6685034685364,224.57926871247284
5,59,569.83341597744,221.40351505843506,594.3952444777134,243.62872535952616
5,60,635.4600537895642,223.31938259277,653.2978072467604,246.25970220149935
5,61,659.9599343343082,240.13876336348676,676.9351339726644,257.7003211655714
5,62,652.7213397534159,221.55419580109734,672.5163614751531,241.18106802730742
5,63,636.0210988047854,172.7587759396024,654.9424648407411,190.27645287669986
5,64,226.25986230427281,40.895222132354206,243.92533501966517,58.3364136740663
5,66,315.7326196906015,226.3714571801634,342.08491974787063,243.62086121898687
5,67,84.9401027337222,49.28694539050609,101.8033557527022,73.24012060729065
5,68,183.7296324241239,31.52692093916584,203.41769764226277,53.57917240798482
5,69,311.9320606349427,183.49185716016376,335.7532114917044,206.06152815214188
5,70,658.2565061774925,384.93281666365124,681.5522611720799,403.7842877541462
5,71,604.6885247206928,161.71528861021793,623.2919928195943,181.0577029988717
5,73,260.6858196248086,173.53803827391138,281.98191792565154,198.9800699436006
5,74,141.41387671256112,169.69505976668358,162.35132620773564,194.39171871187796
5,75,546.7334659595014,308.1914603794456,565.3746198604772,321.21087966036595
5,76,192.53149367709887,105.83294725705868,209.273785469064,122.72413323039898
5,77,319.2106923580466,210.86391495338125,342.3505364228746,227.8077898633768
5,78,423.02986111640206,172.3401357511536,442.4825512059607,186.9333816095531
5,79,193.86229766987796,167.10734693957917,215.27759992584444,185.53221316470874
5,81,648.9134796953109,383.60753852032843,671.4130964316414,401.82877724428107
5,82,77.01180210996012,24.941727950611273,100.46064441084837,51.80655905811404
5,83,416.6641284164875,253.31273133046741,439.38952270458043,281.35900739079295
5,84,667.451798362569,236.32898436679633,691.2239946024831,258.1676948942763
5,85,154.0926256040381,123.89734665153878,172.89140444129217,141.49545853304772
6,2,343.7583722562515,362.36829842983434,361.29341701668284,377.5394878199223
6,5,327.0877388819045,370.8998476218089,346.25658174747554,393.69684125008024
6,6,562.2237583396668,262.81197295889086,581.90731458217,286.53289719733385
6,7,584.1416947906691,239.44651037872717,611.6103317340883,259.5416993478733
6,8,465.57814425258107,312.75347366642745,488.1984640340925,336.65366589806615
6,9,504.21320350793485,335.70735443144457,521.6354827644656,352.37741943214616
6,10,634.7805155850626,323.4423207801208,653.6798074709827,351.018482969866
6,11,261.3628636242774,291.2197441105497,280.0169386944394,314.63631121669357
6,12,494.34587396467896,362.3426334234852,513.4449157046068,383.4008693668374
6,13,576.7034926319128,279.8074126261506,599.3993717478739,297.03099582896607
6,14,508.4375102313909,235.19927364349263,533.4838214958274,251.85794789308946
6,15,551.7452009456968,230.5747401875202,567.5404491480978,243.7247926348495
6,16,536.8193810569924,304.7233107068405,557.1842952170206,323.41410572020754
6,17,407.40459987522684,308.63937010172504,427.58485881676904,325.3556536932452
6,18,271.4437304397506,287.9168580971155,297.06786094824514,309.65373999817933
6,19,318.4213434254702,283.60707177804994,340.78902897527183,302.4273348314474
6,20,427.38458103704664,307.48092756706814,442.4046253699143,330.9120782330828
6,21,385.3264820421976,247.1759459585381,411.61398756783245,265.0523567041901
6,22,452.79521803621725,220.9066639509262,473.5346884096711,240.04273533084614
6,23,242.06727998860768,191.4500025136513,260.0197160699969,207.27689578219196
6,24,271.68713168750526,136.4987366303163,293.38307525629523,153.73787092022442
6,25,485.5222483158612,201.3508828050031,500.6055979675272,228.23753290320323
6,26,669.1654941261147,293.5765380715468,687.5080103419298,312.85214259505807
6,27,213.44782062118148,131.29105010129118,236.62458573977628,151.9831227762776
6,28,239.0959385385828,158.1743992007343,260.4127113251727,172.28083130390945
6,29,397.37593088026335,208.93650780244343,414.19607465974104,233.39299917464479
6,30,299.86455689550417,137.36743455206394,318.23993014994636,156.06710020980947
6,31,364.50845790968884,358.6527002413743,389.53955347010935,378.01533521504894
6,36,475.1840429020026,367.2787908093389,498.52869884357284,389.041027211967
6,39,525.2913624617559,281.5004556906364,550.0878176176172,303.73492079892407
6,40,616.473972201704,316.4778941364335,638.3701182466227,336.9874433108119
6,41,433.41775150604866,198.1277538615397,451.33219556212754,216.8379781225477
6,42,351.42875173978354,249.50585493882727,379.00736322145985,272.54398307903
6,43,465.59641880711433,190.36409747100916,489.74486226222564,213.44045790399394
6,45,643.350195688969,334.4567928704292,661.1384426424951,356.3985610539427
6,47,264.1089249213576,225.02006586794536,284.21508077755425,248.61132393566427
6,48,252.56144082438885,206.82007942565548,278.2894980214685,222.73408094337145
6,49,287.0831233728741,191.07951371378385,309.46481702556304,208.97412216723873
6,50,317.5389976190068,367.0590291827713,335.41316844106376,384.31795195857586
6,51,308.31995106282926,216.03425532178213,331.7006482820137,240.03739822188956
6,52,621.6236929055777,203.21752450055914,638.9773274717587,223.89836045392852
6,53,371.5311851890047,246.31144577770888,388.9054318210759,269.58832109611757
6,55,303.0625596456217,253.58684744549456,321.82344138871093,269.4026413023435
6,57,331.7564260741028,166.76948464192546,352.81222929232194,185.7826114992
6,58,639.2880797008113,202.30344475673903,658.1792041969936,222.1573896612316
6,59,574.6455299751558,224.0841608492984,596.2023921877172,245.86619600353737
6,60,634.4243129374058,226.01119020504174,652.8028287590072,245.91809601466025
6,61,661.4629228396527,236.23824153509554,679.1750169015914,257.4493972588545
6,62,653.211536033849,224.20424322989012,671.7193197805968,244.36137395786267
6,63,638.251926107887,166.7124461339779,657.7288395255673,190.71082690086024
6,64,227.1247510829841,42.98689865050241,251.51873253875675,61.052731382872935
6,65,302.56074061088805,223.11778585550942,322.2150674702711,236.7638209695972
6,66,319.2634503458353,227.8437877748758,334.93319650295757,242.88917723962078
6,67,83.65529874647115,50.202124827743,98.89927684484198,71.99989220499414
6,68,186.77185322011962,32.75026734611784,207.0357503090861,51.279901144935636
6,69,311.31778062640353,185.89823370428377,332.5169481016875,208.36872820258435
6,70,664.3127335492028,387.3700226135283,677.5608803770781,404.69586984561624
6,71,602.5235199142936,165.8306032936753,626.3887370685823,179.41123065775784
6,72,315.59111665827123,256.4424586881858,336.4092215718661,279.57566651844076
6,73,262.28859036022357,176.08898249895532,281.93414166508853,195.34557956173686
6,74,143.41513495792316,174.46696841824368,163.63534502607786,189.55929733657672
6,75,546.660986970328,305.2285698696744,567.731088005252,323.14266793956114
6,76,191.96225577747958,102.53904133863846,211.91462622191406,123.78189021596471
6,77,319.8018552919214,213.97995264241808,338.5819404364491,226.821765288963
6,78,425.81116967039543,168.33557087555138,444.6479347895027,188.10741102517713
6,79,188.13790365228658,167.12937398938288,209.7383364677604,183.58956248412588
6,80,249.90755157396217,185.3283173333941,273.0241300663414,200.9423781743712
6,81,650.3715331012185,385.1724248750428,669.5263828500947,402.31708476665824
6,82,77.49436226880607,26.231708413560078,95.76501498178227,44.9828065583679
6,83,417.7824690578213,254.42079586144226,431.52110151452706,274.76271681489766
6,85,155.26062814045846,126.12122400806118,168.60265768347068,144.13287651875982
7,2,342.28223636418534,357.72552385100755,362.1856831071194,375.0582519853522
7,3,263.29940407925375,241.3584651277033,283.57852703027766,262.4531138448422
7,5,321.81331157904344,378.46197563701406,343.0110790681308,392.2490115046866
7,6,559.5499093641569,267.5632372611216,586.0627380177157,285.73105703515023
7,7,583.363757890736,239.02552479682632,611.8071357461819,256.0800167029024
7,8,467.86248758325945,319.59354161050413,484.1745451379637,334.3315725738116
7,9,510.1023028636436,334.14512195770345,519.48500088846,353.095560776684
7,10,631.7243772098775,330.28765326285793,652.0849309259701,346.49727006637033
7,11,260.5886746123802,294.25524062782995,286.85779261957185,316.05549497453904
